Crop,Province,District,Year,Area_000_Hectares,Area_Percent_Share,Production_000_Tons,Production_Percent_Share
Bajra,Sindh,Shaheed Benazir Abad,2021-22,0.11,1.1,0.11,1.1
Bajra,Sindh,Shaheed Benazir Abad,2022-23,0.00,0.0,0.00,0.0
Bajra,Sindh,Jacobabad,2021-22,0.03,0.2,0.02,0.2
Bajra,Sindh,Jacobabad,2022-23,0.00,0.0,0.00,0.0
Bajra,Sindh,Kashmore,2021-22,0.02,0.2,0.03,0.3
Bajra,Sindh,Kashmore,2022-23,0.01,0.2,0.02,0.2
Bajra,Sindh,Shikarpur,2021-22,0.03,0.2,0.03,0.2
Bajra,Sindh,Shikarpur,2022-23,0.02,0.3,0.02,0.3
Bajra,Sindh,Larkana,2021-22,0.41,3.9,0.42,4.1
Bajra,Sindh,Larkana,2022-23,0.21,2.7,0.22,2.9
Bajra,Sindh,Kambar Shahdat Kot,2021-22,0.27,2.6,0.26,2.5
Bajra,Sindh,Kambar Shahdat Kot,2022-23,0.00,0.0,0.00,0.0
Bajra,Sindh,Sanghar,2021-22,0.67,6.4,0.51,5.0
Bajra,Sindh,Sanghar,2022-23,0.66,8.3,0.51,6.7
Bajra,Sindh,Tharparkar,2021-22,0.04,0.4,0.04,0.4
Bajra,Sindh,Tharparkar,2022-23,0.04,0.5,0.04,0.6
Bajra,Sindh,Mirpurkhas,2021-22,0.77,7.4,0.69,6.8
Bajra,Sindh,Mirpurkhas,2022-23,0.56,7.0,0.49,6.5
Bajra,Sindh,Umarkot,2021-22,0.19,1.8,0.17,1.7
Bajra,Sindh,Umarkot,2022-23,0.00,0.0,0.00,0.0
Bajra,Sindh,Dadu,2021-22,0.23,2.2,0.25,2.5
Bajra,Sindh,Dadu,2022-23,0.18,2.3,0.18,2.4
Bajra,Sindh,Jamshoro,2021-22,0.67,6.4,0.66,6.5
Bajra,Sindh,Jamshoro,2022-23,0.33,4.1,0.32,4.3
Bajra,Sindh,Hyderabad,2021-22,0.04,0.4,0.04,0.4
Bajra,Sindh,Hyderabad,2022-23,0.01,0.1,0.01,0.1
Bajra,Sindh,Matiari,2021-22,0.70,6.7,0.62,6.1
Bajra,Sindh,Matiari,2022-23,0.29,3.6,0.26,3.4
Bajra,Sindh,Tando Allahyar,2021-22,0.07,0.7,0.05,0.5
Bajra,Sindh,Tando Allahyar,2022-23,0.00,0.0,0.00,0.0
Bajra,Sindh,T.M.Khan,2021-22,0.04,0.3,0.03,0.3
Bajra,Sindh,T.M.Khan,2022-23,0.03,0.4,0.03,0.3
Bajra,Sindh,Badin,2021-22,0.32,3.0,0.24,2.3
Bajra,Sindh,Badin,2022-23,0.22,2.8,0.16,2.2
Bajra,Sindh,Thatta,2021-22,0.10,0.9,0.09,0.8
Bajra,Sindh,Thatta,2022-23,0.07,0.9,0.06,0.8
Bajra,Sindh,Karachi,2021-22,0.07,0.7,0.07,0.7
Bajra,Sindh,Karachi,2022-23,0.08,1.0,0.08,1.0
Bajra,Sindh,Total,2021-22,10.45,,10.10,
Bajra,Sindh,Total,2022-23,7.96,,7.54,
Bajra,Kpk,Bannu,2021-22,0.00,0.0,0.00,0.0
Bajra,Kpk,Bannu,2022-23,0.00,0.0,0.00,0.0
Bajra,Kpk,Lakki Marwat,2021-22,0.47,6.8,0.31,6.8
Bajra,Kpk,Lakki Marwat,2022-23,0.36,5.6,0.24,5.7
Bajra,Kpk,D.Ikhan,2021-22,2.90,41.6,2.06,44.9
Bajra,Kpk,D.Ikhan,2022-23,2.20,34.2,1.58,37.9
Bajra,Kpk,Tank,2021-22,0.10,1.4,0.06,1.3
Bajra,Kpk,Tank,2022-23,0.06,0.9,0.04,1.0
Bajra,Kpk,Abbottabad,2021-22,0.00,0.0,0.00,0.0
Bajra,Kpk,Abbottabad,2022-23,0.00,0.0,0.00,0.0
Bajra,Kpk,Battagram,2021-22,0.00,0.0,0.00,0.0
Bajra,Kpk,Battagram,2022-23,0.00,0.0,0.00,0.0
Bajra,Kpk,Haripur,2021-22,0.36,5.2,0.24,5.1
Bajra,Kpk,Haripur,2022-23,0.33,5.1,0.22,5.1
Bajra,Kpk,Kohistan,2021-22,0.00,0.0,0.00,0.0
Bajra,Kpk,Kohistan,2022-23,0.00,0.0,0.00,0.0
Bajra,Kpk,Mansehra,2021-22,0.00,0.0,0.00,0.0
Bajra,Kpk,Mansehra,2022-23,0.00,0.0,0.00,0.0
Bajra,Kpk,Kohat,2021-22,0.00,0.0,0.00,0.0
Bajra,Kpk,Kohat,2022-23,0.00,0.0,0.00,0.0
Bajra,Kpk,Karak,2021-22,0.24,3.5,0.11,2.5
Bajra,Kpk,Karak,2022-23,0.16,2.4,0.09,2.1
Bajra,Kpk,Hangu,2021-22,0.00,0.0,0.00,0.0
Bajra,Kpk,Hangu,2022-23,0.00,0.0,0.00,0.0
Bajra,Kpk,Mardan,2021-22,1.12,16.0,0.77,16.7
Bajra,Kpk,Mardan,2022-23,1.24,19.2,0.85,20.3
Bajra,Kpk,Sawabi,2021-22,0.76,10.9,0.41,8.9
Bajra,Kpk,Sawabi,2022-23,1.10,17.1,0.55,13.2
Bajra,Kpk,Bunir,2021-22,0.00,0.0,0.00,0.0
Bajra,Kpk,Bunir,2022-23,0.00,0.0,0.00,0.0
Bajra,Kpk,Chitral,2021-22,0.00,0.0,0.00,0.0
Bajra,Kpk,Chitral,2022-23,0.00,0.0,0.00,0.0
Bajra,Kpk,Malakand,2021-22,0.00,0.0,0.00,0.0
Bajra,Kpk,Malakand,2022-23,0.00,0.0,0.00,0.0
Bajra,Kpk,Dir Lower,2021-22,0.00,0.0,0.00,0.0
Bajra,Kpk,Dir Lower,2022-23,0.00,0.0,0.00,0.0
Bajra,Kpk,Dir Upper,2021-22,0.00,0.0,0.00,0.0
Bajra,Kpk,Dir Upper,2022-23,0.00,0.0,0.00,0.0
Bajra,Unknown,Shangla,2021-22,0.00,0.0,0.00,0.0
Bajra,Unknown,Shangla,2022-23,0.00,0.0,0.00,0.0
Bajra,Unknown,Swat,2021-22,0.00,0.0,0.00,0.0
Bajra,Unknown,Swat,2022-23,0.00,0.0,0.00,0.0
Bajra,Unknown,Peshawar,2021-22,0.00,0.0,0.00,0.0
Bajra,Unknown,Peshawar,2022-23,0.00,0.0,0.00,0.0
Bajra,Unknown,Charsada,2021-22,0.00,0.0,0.00,0.0
Bajra,Unknown,Charsada,2022-23,0.00,0.0,0.00,0.0
Bajra,Unknown,Nowshera,2021-22,0.00,0.0,0.00,0.0
Bajra,Unknown,Nowshera,2022-23,0.00,0.0,0.00,0.0
Bajra,Unknown,Bajour,2021-22,0.00,0.0,0.00,0.0
Bajra,Unknown,Bajour,2022-23,0.00,0.0,0.00,0.0
Bajra,Unknown,Khyber,2021-22,0.33,4.7,0.21,4.6
Bajra,Unknown,Khyber,2022-23,0.33,5.1,0.21,5.1
Bajra,Unknown,Kurram,2021-22,0.00,0.0,0.00,0.0
Bajra,Unknown,Kurram,2022-23,0.00,0.0,0.00,0.0
Bajra,Unknown,Muhmand,2021-22,0.11,1.6,0.07,1.5
Bajra,Unknown,Muhmand,2022-23,0.10,1.6,0.06,1.5
Bajra,Unknown,N. Waziristan,2021-22,0.00,0.0,0.00,0.0
Bajra,Unknown,N. Waziristan,2022-23,0.00,0.0,0.00,0.0
Bajra,Unknown,S. Waziristan,2021-22,0.00,0.0,0.00,0.0
Bajra,Unknown,S. Waziristan,2022-23,0.00,0.0,0.00,0.0
Bajra,Unknown,Oriakzai,2021-22,0.12,1.7,0.07,1.5
Bajra,Unknown,Oriakzai,2022-23,0.13,1.9,0.07,1.7
Bajra,Unknown,SD Bannu,2021-22,0.00,0.0,0.00,0.0
Bajra,Unknown,SD Bannu,2022-23,0.00,0.0,0.00,0.0
Bajra,Unknown,SD D.I. Khan,2021-22,0.00,0.0,0.00,0.0
Bajra,Unknown,SD D.I. Khan,2022-23,0.00,0.0,0.00,0.0
Bajra,Unknown,SD Hassan Khel,2021-22,0.09,1.3,0.07,1.5
Bajra,Unknown,SD Hassan Khel,2022-23,0.09,1.3,0.06,1.5
Bajra,Unknown,SD Kohat,2021-22,0.36,5.2,0.22,4.7
Bajra,Unknown,SD Kohat,2022-23,0.36,5.5,0.21,5.0
Bajra,Unknown,Total,2021-22,6.98,,4.59,
Bajra,Unknown,Total,2022-23,6.44,,4.18,
Bajra,Balochistan,Quetta,2021-22,0.00,0.0,0.00,0.0
Bajra,Balochistan,Quetta,2022-23,0.00,0.0,0.00,0.0
Bajra,Balochistan,Pishin,2021-22,0.00,0.0,0.00,0.0
Bajra,Balochistan,Pishin,2022-23,0.00,0.0,0.00,0.0
Bajra,Balochistan,K. Abdullah,2021-22,0.00,0.0,0.00,0.0
Bajra,Balochistan,K. Abdullah,2022-23,0.00,0.0,0.00,0.0
Bajra,Balochistan,Chagai,2021-22,1.10,5.1,1.37,7.0
Bajra,Balochistan,Chagai,2022-23,0.73,2.8,0.03,0.3
Bajra,Balochistan,Loralai,2021-22,0.06,0.3,0.07,0.4
Bajra,Balochistan,Loralai,2022-23,0.11,0.4,0.10,0.8
Bajra,Balochistan,Musa Khail,2021-22,0.69,3.2,0.83,4.2
Bajra,Balochistan,Musa Khail,2022-23,0.79,3.1,0.37,2.9
Bajra,Balochistan,Barkhan,2021-22,0.39,1.8,0.39,2.0
Bajra,Balochistan,Barkhan,2022-23,0.43,1.7,0.40,3.1
Bajra,Balochistan,Zhob,2021-22,0.47,2.1,0.33,1.7
Bajra,Balochistan,Zhob,2022-23,0.49,1.9,0.33,2.5
Bajra,Balochistan,Sherani,2021-22,0.07,0.3,0.07,0.3
Bajra,Balochistan,Sherani,2022-23,0.07,0.3,0.04,0.3
Bajra,Balochistan,Killa Saifullah,2021-22,0.54,2.5,0.56,2.9
Bajra,Balochistan,Killa Saifullah,2022-23,0.54,2.1,0.51,3.9
Bajra,Balochistan,Sibi,2021-22,0.00,0.0,0.00,0.0
Bajra,Balochistan,Sibi,2022-23,0.00,0.0,0.00,0.0
Bajra,Balochistan,Harnai,2021-22,1.30,6.0,1.01,5.2
Bajra,Balochistan,Harnai,2022-23,0.14,0.5,0.15,1.1
Bajra,Balochistan,Ziarat,2021-22,0.03,0.1,0.03,0.1
Bajra,Balochistan,Ziarat,2022-23,0.02,0.1,0.02,0.2
Bajra,Balochistan,Kohlu,2021-22,0.00,0.0,0.00,0.0
Bajra,Balochistan,Kohlu,2022-23,0.00,0.0,0.00,0.0
Bajra,Balochistan,Dera Bughti,2021-22,0.30,1.4,0.24,1.2
Bajra,Balochistan,Dera Bughti,2022-23,0.60,2.3,0.47,3.6
Bajra,Balochistan,Nasirabad,2021-22,1.34,6.2,1.50,7.7
Bajra,Balochistan,Nasirabad,2022-23,1.87,7.3,1.40,10.8
Bajra,Balochistan,Jaffarabad,2021-22,1.97,9.1,1.65,8.5
Bajra,Balochistan,Jaffarabad,2022-23,0.00,0.0,0.00,0.0
Bajra,Balochistan,Kachhi,2021-22,0.03,0.1,0.03,0.1
Bajra,Balochistan,Kachhi,2022-23,0.00,0.0,0.00,0.0
Bajra,Balochistan,Bolan,2021-22,1.43,6.6,1.16,5.9
Bajra,Balochistan,Bolan,2022-23,0.60,2.3,0.00,0.0
Bajra,Balochistan,Jhal Magsi,2021-22,8.91,41.2,7.56,38.8
Bajra,Balochistan,Jhal Magsi,2022-23,9.90,38.7,2.05,15.8
Bajra,Balochistan,Kalat,2021-22,0.00,0.0,0.00,0.0
Bajra,Balochistan,Kalat,2022-23,0.00,0.0,0.00,0.0
Bajra,Balochistan,Mastung,2021-22,0.00,0.0,0.00,0.0
Bajra,Balochistan,Mastung,2022-23,0.00,0.0,0.00,0.0
Bajra,Balochistan,Khuzdar,2021-22,0.37,1.7,0.37,1.9
Bajra,Balochistan,Khuzdar,2022-23,0.38,1.5,0.38,3.0
Bajra,Balochistan,Awaran,2021-22,0.18,0.8,0.16,0.8
Bajra,Balochistan,Awaran,2022-23,0.19,0.7,0.17,1.3
Bajra,Balochistan,Kharan,2021-22,0.06,0.3,0.05,0.3
Bajra,Balochistan,Kharan,2022-23,0.06,0.3,0.03,0.2
Bajra,Balochistan,Washuk,2021-22,0.04,0.2,0.03,0.1
Bajra,Balochistan,Washuk,2022-23,0.04,0.1,0.03,0.2
Bajra,Balochistan,Lasbela,2021-22,1.60,7.4,1.29,6.6
Bajra,Balochistan,Lasbela,2022-23,7.84,30.7,5.84,45.0
Bajra,Balochistan,Turbat,2021-22,0.61,2.8,0.66,3.4
Bajra,Balochistan,Turbat,2022-23,0.72,2.8,0.66,5.1
Bajra,Balochistan,Panjgoor,2021-22,0.14,0.6,0.13,0.7
Bajra,Balochistan,Panjgoor,2022-23,0.00,0.0,0.00,0.0
Bajra,Balochistan,Gwadar,2021-22,0.03,0.2,0.01,0.0
Bajra,Balochistan,Gwadar,2022-23,0.04,0.2,0.00,0.0
Bajra,Balochistan,Total,2021-22,21.63,,19.48,
Bajra,Balochistan,Total,2022-23,25.55,,12.98,
Barley,Punjab,Attock,2021-22,0.52,40.6,0.22,12.5
Barley,Punjab,Attock,2022-23,0.14,10.7,0.04,1.7
Barley,Punjab,Rawalpindi,2021-22,0.00,0.0,0.00,0.0
Barley,Punjab,Rawalpindi,2022-23,0.00,0.0,0.00,0.0
Barley,Punjab,Muree,2021-22,0.00,0.0,0.00,0.0
Barley,Punjab,Muree,2022-23,0.00,0.0,0.00,0.0
Barley,Punjab,Islamabad,2021-22,0.00,0.0,0.00,0.0
Barley,Punjab,Islamabad,2022-23,0.00,0.0,0.00,0.0
Barley,Punjab,Jhelum,2021-22,0.01,0.8,0.01,0.7
Barley,Punjab,Jhelum,2022-23,0.00,0.0,0.00,0.0
Barley,Punjab,Chakwal,2021-22,0.12,9.5,0.18,10.1
Barley,Punjab,Chakwal,2022-23,0.41,31.5,0.88,33.5
Barley,Punjab,Talagang,2021-22,0.00,0.0,0.00,0.0
Barley,Punjab,Talagang,2022-23,0.00,0.0,0.00,0.0
Barley,Punjab,Sargodha,2021-22,0.07,5.3,0.14,7.8
Barley,Punjab,Sargodha,2022-23,0.08,6.4,0.15,5.5
Barley,Punjab,Khushab,2021-22,0.04,3.0,0.02,1.0
Barley,Punjab,Khushab,2022-23,0.12,9.1,0.10,3.6
Barley,Punjab,Mianwali,2021-22,0.00,0.2,0.00,0.2
Barley,Punjab,Mianwali,2022-23,0.03,2.3,0.03,1.1
Barley,Punjab,Bhakkar,2021-22,0.10,7.7,0.14,8.0
Barley,Punjab,Bhakkar,2022-23,0.09,6.6,0.13,5.1
Barley,Punjab,Faisalabad,2021-22,0.00,0.0,0.00,0.0
Barley,Punjab,Faisalabad,2022-23,0.00,0.0,0.00,0.0
Barley,Punjab,Toba Tek Singh,2021-22,0.00,0.0,0.00,0.0
Barley,Punjab,Toba Tek Singh,2022-23,0.00,0.0,0.00,0.0
Barley,Punjab,Jhang,2021-22,0.00,0.0,0.00,0.0
Barley,Punjab,Jhang,2022-23,0.02,1.4,0.04,1.3
Barley,Punjab,Chiniot,2021-22,0.00,0.0,0.00,0.0
Barley,Punjab,Chiniot,2022-23,0.00,0.0,0.00,0.0
Barley,Punjab,Gujrat,2021-22,0.00,0.0,0.00,0.0
Barley,Punjab,Gujrat,2022-23,0.00,0.0,0.00,0.0
Barley,Punjab,M.B. Din,2021-22,0.39,30.8,1.01,57.6
Barley,Punjab,M.B. Din,2022-23,0.38,28.6,1.19,45.2
Barley,Punjab,Sialkot,2021-22,0.00,0.0,0.00,0.0
Barley,Punjab,Sialkot,2022-23,0.00,0.0,0.00,0.0
Barley,Punjab,Narowal,2021-22,0.00,0.0,0.00,0.0
Barley,Punjab,Narowal,2022-23,0.04,2.9,0.07,2.8
Barley,Punjab,Gujranwala,2021-22,0.00,0.0,0.00,0.0
Barley,Punjab,Gujranwala,2022-23,0.00,0.0,0.00,0.0
Barley,Punjab,Hafizabad,2021-22,0.00,0.0,0.00,0.0
Barley,Punjab,Hafizabad,2022-23,0.00,0.0,0.00,0.0
Barley,Punjab,Wazirabad,2021-22,0.00,0.0,0.00,0.0
Barley,Punjab,Wazirabad,2022-23,0.00,0.0,0.00,0.0
Barley,Punjab,Sheikhupura,2021-22,0.00,0.0,0.00,0.0
Barley,Punjab,Sheikhupura,2022-23,0.00,0.0,0.00,0.0
Barley,Punjab,Nankana Sahib,2021-22,0.00,0.0,0.00,0.0
Barley,Punjab,Nankana Sahib,2022-23,0.00,0.0,0.00,0.0
Barley,Punjab,Lahore,2021-22,0.00,0.0,0.00,0.0
Barley,Punjab,Lahore,2022-23,0.00,0.0,0.00,0.0
Barley,Punjab,Kasur,2021-22,0.00,0.0,0.00,0.0
Barley,Punjab,Kasur,2022-23,0.00,0.0,0.00,0.0
Barley,Punjab,Okara,2021-22,0.00,0.0,0.00,0.0
Barley,Punjab,Okara,2022-23,0.00,0.0,0.00,0.0
Barley,Punjab,Sahiwal,2021-22,0.00,0.0,0.00,0.0
Barley,Punjab,Sahiwal,2022-23,0.00,0.0,0.00,0.0
Barley,Punjab,Pakpattan,2021-22,0.00,0.0,0.00,0.0
Barley,Punjab,Pakpattan,2022-23,0.00,0.0,0.00,0.0
Barley,Punjab,Multan,2021-22,0.00,0.0,0.00,0.0
Barley,Punjab,Multan,2022-23,0.00,0.0,0.00,0.0
Barley,Punjab,Lodhran,2021-22,0.00,0.0,0.00,0.0
Barley,Punjab,Lodhran,2022-23,0.00,0.0,0.00,0.0
Barley,Punjab,Khanewal,2021-22,0.03,2.2,0.04,2.0
Barley,Punjab,Khanewal,2022-23,0.00,0.0,0.00,0.0
Barley,Punjab,Vehari,2021-22,0.00,0.0,0.00,0.0
Barley,Punjab,Vehari,2022-23,0.00,0.0,0.00,0.0
Barley,Punjab,M. Garh,2021-22,0.00,0.0,0.00,0.0
Barley,Punjab,M. Garh,2022-23,0.00,0.0,0.00,0.0
Barley,Punjab,Kot Addu,2021-22,0.00,0.0,0.00,0.0
Barley,Punjab,Kot Addu,2022-23,0.00,0.0,0.00,0.0
Barley,Punjab,Layyah,2021-22,0.00,0.0,0.00,0.0
Barley,Punjab,Layyah,2022-23,0.00,0.0,0.00,0.0
Barley,Punjab,D.G. Khan,2021-22,0.00,0.0,0.00,0.0
Barley,Punjab,D.G. Khan,2022-23,0.00,0.0,0.00,0.0
Barley,Punjab,Rajanpur,2021-22,0.00,0.0,0.00,0.0
Barley,Punjab,Rajanpur,2022-23,0.00,0.0,0.00,0.0
Barley,Punjab,Bahawalpur,2021-22,0.00,0.0,0.00,0.0
Barley,Punjab,Bahawalpur,2022-23,0.00,0.0,0.00,0.0
Barley,Punjab,Rahimyar Khan,2021-22,0.00,0.0,0.00,0.0
Barley,Punjab,Rahimyar Khan,2022-23,0.00,0.0,0.00,0.0
Barley,Punjab,Bahawalnagar,2021-22,0.00,0.0,0.00,0.0
Barley,Punjab,Bahawalnagar,2022-23,0.01,0.4,0.01,0.2
Barley,Punjab,Total,2021-22,1.28,,1.74,
Barley,Punjab,Total,2022-23,1.31,,2.62,
Barley,Sindh,Khairpur,2021-22,0.51,8.9,0.32,8.9
Barley,Sindh,Khairpur,2022-23,0.47,9.1,0.29,9.1
Barley,Sindh,Ghotki,2021-22,0.04,0.7,0.02,0.7
Barley,Sindh,Ghotki,2022-23,0.04,0.8,0.03,0.8
Barley,Sindh,Sukkur,2021-22,0.03,0.5,0.02,0.5
Barley,Sindh,Sukkur,2022-23,0.03,0.7,0.02,0.7
Barley,Sindh,N. Feroze,2021-22,0.02,0.3,0.01,0.3
Barley,Sindh,N. Feroze,2022-23,0.01,0.2,0.01,0.2
Barley,Sindh,Shaheed Benazir Abad,2021-22,0.03,0.5,0.02,0.4
Barley,Sindh,Shaheed Benazir Abad,2022-23,0.02,0.4,0.01,0.3
Barley,Sindh,Jacobabad,2021-22,0.38,6.7,0.23,6.6
Barley,Sindh,Jacobabad,2022-23,0.10,2.0,0.06,1.9
Barley,Sindh,Kashmore,2021-22,0.52,9.1,0.33,9.3
Barley,Sindh,Kashmore,2022-23,0.60,11.7,0.39,12.0
Barley,Sindh,Shikarpur,2021-22,0.02,0.3,0.01,0.3
Barley,Sindh,Shikarpur,2022-23,0.04,0.8,0.03,0.8
Barley,Sindh,Larkana,2021-22,1.75,30.9,1.13,31.9
Barley,Sindh,Larkana,2022-23,1.64,32.0,1.07,33.0
Barley,Sindh,Kambar Shahdat Kot,2021-22,0.25,4.4,0.17,4.7
Barley,Sindh,Kambar Shahdat Kot,2022-23,0.14,2.7,0.10,2.9
Barley,Sindh,Sanghar,2021-22,0.00,0.0,0.00,0.0
Barley,Sindh,Sanghar,2022-23,0.00,0.0,0.00,0.0
Barley,Sindh,Tharparkar,2021-22,0.00,0.0,0.00,0.0
Barley,Sindh,Tharparkar,2022-23,0.00,0.0,0.00,0.0
Barley,Sindh,Mirpurkhas,2021-22,0.00,0.0,0.00,0.0
Barley,Sindh,Mirpurkhas,2022-23,0.00,0.0,0.00,0.0
Barley,Sindh,Umarkot,2021-22,0.00,0.0,0.00,0.0
Barley,Sindh,Umarkot,2022-23,0.00,0.0,0.00,0.0
Barley,Sindh,Dadu,2021-22,0.16,2.7,0.10,2.9
Barley,Sindh,Dadu,2022-23,0.08,1.6,0.06,1.7
Barley,Sindh,Jamshoro,2021-22,0.20,3.5,0.14,3.8
Barley,Sindh,Jamshoro,2022-23,0.17,3.4,0.12,3.7
Barley,Sindh,Hyderabad,2021-22,0.00,0.0,0.00,0.0
Barley,Sindh,Hyderabad,2022-23,0.00,0.0,0.00,0.0
Barley,Sindh,Matiari,2021-22,0.00,0.0,0.00,0.0
Barley,Sindh,Matiari,2022-23,0.00,0.0,0.00,0.0
Barley,Sindh,Tando Allahyar,2021-22,0.00,0.0,0.00,0.0
Barley,Sindh,Tando Allahyar,2022-23,0.00,0.0,0.00,0.0
Barley,Sindh,T.M.Khan,2021-22,0.05,0.9,0.03,0.8
Barley,Sindh,T.M.Khan,2022-23,0.06,1.1,0.03,1.0
Barley,Sindh,Badin,2021-22,0.24,4.3,0.14,4.0
Barley,Sindh,Badin,2022-23,0.24,4.7,0.14,4.5
Barley,Sindh,Thatta,2021-22,1.49,26.2,0.88,24.8
Barley,Sindh,Thatta,2022-23,1.49,29.0,0.89,27.5
Barley,Sindh,Karachi,2021-22,0.00,0.0,0.00,0.0
Barley,Sindh,Karachi,2022-23,0.00,0.0,0.00,0.0
Barley,Sindh,Total,2021-22,5.67,,3.56,
Barley,Sindh,Total,2022-23,5.14,,3.23,
Barley,Kpk,Bannu,2021-22,0.04,0.2,0.04,0.2
Barley,Kpk,Bannu,2022-23,0.04,0.2,0.04,0.3
Barley,Kpk,Lakki Marwat,2021-22,0.73,3.8,0.63,3.8
Barley,Kpk,Lakki Marwat,2022-23,0.75,4.6,0.65,4.4
Barley,Kpk,D.Ikhan,2021-22,0.75,3.9,0.57,3.5
Barley,Kpk,D.Ikhan,2022-23,0.52,3.2,0.39,2.6
Barley,Kpk,Tank,2021-22,0.30,1.5,0.29,1.7
Barley,Kpk,Tank,2022-23,0.10,0.6,0.10,0.7
Barley,Kpk,Abbottabad,2021-22,0.12,0.6,0.15,0.9
Barley,Kpk,Abbottabad,2022-23,0.00,0.0,0.00,0.0
Barley,Kpk,Battagram,2021-22,0.11,0.6,0.15,0.9
Barley,Kpk,Battagram,2022-23,0.05,0.3,0.07,0.5
Barley,Kpk,Haripur,2021-22,0.32,1.7,0.24,1.5
Barley,Kpk,Haripur,2022-23,0.31,1.9,0.23,1.6
Barley,Kpk,Kohistan,2021-22,0.00,0.0,0.00,0.0
Barley,Kpk,Kohistan,2022-23,0.00,0.0,0.00,0.0
Barley,Kpk,Mansehra,2021-22,0.20,1.0,0.22,1.3
Barley,Kpk,Mansehra,2022-23,0.20,1.2,0.22,1.5
Barley,Kpk,Kohat,2021-22,0.08,0.4,0.06,0.4
Barley,Kpk,Kohat,2022-23,0.23,1.4,0.18,1.2
Barley,Kpk,Karak,2021-22,0.08,0.4,0.03,0.2
Barley,Kpk,Karak,2022-23,0.04,0.2,0.02,0.1
Barley,Kpk,Hangu,2021-22,0.00,0.0,0.00,0.0
Barley,Kpk,Hangu,2022-23,0.00,0.0,0.00,0.0
Barley,Kpk,Mardan,2021-22,1.02,5.3,0.87,5.3
Barley,Kpk,Mardan,2022-23,0.65,3.9,0.57,3.8
Barley,Kpk,Sawabi,2021-22,1.10,5.7,1.48,9.0
Barley,Kpk,Sawabi,2022-23,0.76,4.6,1.01,6.8
Barley,Kpk,Bunir,2021-22,0.41,2.1,0.38,2.3
Barley,Kpk,Bunir,2022-23,0.18,1.1,0.18,1.2
Barley,Kpk,Chitral,2021-22,1.72,8.9,2.39,14.5
Barley,Kpk,Chitral,2022-23,1.72,10.4,2.58,17.4
Barley,Kpk,Malakand,2021-22,0.35,1.8,0.17,1.0
Barley,Kpk,Malakand,2022-23,0.27,1.6,0.18,1.2
Barley,Kpk,Dir Lower,2021-22,0.61,3.2,0.86,5.2
Barley,Kpk,Dir Lower,2022-23,0.56,3.4,0.79,5.3
Barley,Kpk,Dir Upper,2021-22,0.52,2.7,0.41,2.5
Barley,Kpk,Dir Upper,2022-23,0.46,2.8,0.37,2.5
Barley,Unknown,Shangla,2021-22,0.10,0.5,0.12,0.7
Barley,Unknown,Shangla,2022-23,0.11,0.7,0.14,1.0
Barley,Unknown,Swat,2021-22,0.06,0.3,0.05,0.3
Barley,Unknown,Swat,2022-23,0.06,0.4,0.05,0.4
Barley,Unknown,Peshawar,2021-22,0.02,0.1,0.03,0.2
Barley,Unknown,Peshawar,2022-23,0.02,0.1,0.03,0.2
Barley,Unknown,Charsada,2021-22,0.03,0.1,0.04,0.2
Barley,Unknown,Charsada,2022-23,0.03,0.2,0.04,0.3
Barley,Unknown,Nowshera,2021-22,0.39,2.0,0.60,3.6
Barley,Unknown,Nowshera,2022-23,0.27,1.6,0.43,2.6
Barley,Unknown,Bajour,2021-22,8.62,44.8,5.51,33.4
Barley,Unknown,Bajour,2022-23,7.61,46.1,5.34,32.4
Barley,Unknown,Khyber,2021-22,0.19,1.0,0.17,1.0
Barley,Unknown,Khyber,2022-23,0.19,1.1,0.17,1.0
Barley,Unknown,Kurram,2021-22,0.49,2.6,0.35,2.1
Barley,Unknown,Kurram,2022-23,0.49,2.9,0.36,2.2
Barley,Unknown,Muhmand,2021-22,0.57,3.0,0.38,2.3
Barley,Unknown,Muhmand,2022-23,0.56,3.4,0.37,2.3
Barley,Unknown,N. Waziristan,2021-22,0.14,0.7,0.12,0.8
Barley,Unknown,N. Waziristan,2022-23,0.14,0.8,0.12,0.7
Barley,Unknown,S. Waziristan,2021-22,0.00,0.0,0.00,0.0
Barley,Unknown,S. Waziristan,2022-23,0.00,0.0,0.00,0.0
Barley,Unknown,Oriakzai,2021-22,0.03,0.1,0.03,0.2
Barley,Unknown,Oriakzai,2022-23,0.03,0.2,0.03,0.2
Barley,Unknown,SD Bannu,2021-22,0.05,0.3,0.05,0.3
Barley,Unknown,SD Bannu,2022-23,0.05,0.3,0.04,0.2
Barley,Unknown,SD D.I. Khan,2021-22,0.00,0.0,0.00,0.0
Barley,Unknown,SD D.I. Khan,2022-23,0.00,0.0,0.00,0.0
Barley,Unknown,SD Hassan Khel,2021-22,0.03,0.2,0.03,0.2
Barley,Unknown,SD Hassan Khel,2022-23,0.03,0.2,0.03,0.2
Barley,Unknown,SD Kohat,2021-22,0.08,0.4,0.07,0.4
Barley,Unknown,SD Kohat,2022-23,0.08,0.5,0.06,0.4
Barley,Unknown,Total,2021-22,19.24,,16.49,
Barley,Unknown,Total,2022-23,16.50,,14.79,
Barley,Balochistan,Quetta,2021-22,0.20,1.7,0.32,2.0
Barley,Balochistan,Quetta,2022-23,0.23,1.3,0.35,1.5
